order_id,order_date,order_time,customer_id,menu_item_id,quantity,total_price,payment_method,order_type,item_name,category,price,cost,name,email,phone
4116,12/23/2024,6:14 AM,37,7,4,80,Card,Takeaway,Spaghetti Carbonara,Main Course,20,14,Trevar Cobby,tcobby10@examiner.com,160-918-7308
4124,12/21/2023,12:15 PM,85,2,1,15,Online,Delivery,Bruschetta,Appetizer,15,7,Augusta Inglesfield,ainglesfield2c@lulu.com,905-424-7165
4131,1/25/2023,1:53 AM,19,10,2,16,Cash,Takeaway,Cheesecake,Dessert,8,4,Vidovik Khadir,vkhadiri@si.edu,563-462-1994
4132,1/25/2023,10:09 AM,91,15,2,20,Online,Delivery,Chocolate Milkshake,Beverage,10,6,Che Attenborrow,cattenborrow2i@infoseek.co.jp,705-562-6482
4140,11/14/2023,12:36 AM,63,12,5,40,Online,Takeaway,Mango Smoothie,Beverage,8,4,Myrta Doble,mdoble1q@theglobeandmail.com,930-251-4907
4157,11/17/2023,11:35 AM,87,14,5,30,Online,Dine-in,Banana Smoothie,Beverage,6,3,Brianne Moehle,bmoehle2e@livejournal.com,835-372-2206
4178,7/20/2024,11:50 AM,60,11,2,20,Card,Delivery,Tiramisu,Dessert,10,6,Martainn Latan,mlatan1n@scribd.com,769-466-0333
4187,11/19/2023,1:58 PM,2,11,3,30,Online,Dine-in,Tiramisu,Dessert,10,6,Hinda Dibling,hdibling1@prlog.org,622-873-6297
4190,7/21/2024,12:09 PM,77,5,5,60,Card,Takeaway,Chicken Burger,Main Course,12,7,Chrotoem Dominici,cdominici24@pbs.org,262-551-2069
4195,12/23/2023,9:43 PM,25,8,4,60,Online,Dine-in,Vegetable Stir Fry,Main Course,15,8,Gabie Nelthrop,gnelthropo@harvard.edu,298-742-3720
4196,12/24/2023,2:15 PM,74,8,3,45,Online,Takeaway,Vegetable Stir Fry,Main Course,15,8,Anthiathia Servant,aservant21@state.gov,623-589-7032
4199,7/15/2024,10:40 AM,5,7,1,20,Online,Dine-in,Spaghetti Carbonara,Main Course,20,14,Steven Klosges,sklosges4@amazon.co.uk,378-930-8342
4200,5/27/2023,4:54 PM,96,2,2,30,Online,Delivery,Bruschetta,Appetizer,15,7,Andrej McGinty,amcginty2n@blogger.com,942-430-2232
4207,2/26/2023,3:26 PM,72,13,4,32,Cash,Delivery,Apple Smoothie,Beverage,8,4,Joana Ollis,jollis1z@wufoo.com,239-427-4516
4212,7/17/2024,4:04 AM,24,8,4,60,Card,Dine-in,Vegetable Stir Fry,Main Course,15,8,Jorie Dibdale,jdibdalen@businessinsider.com,173-875-2570
4218,7/15/2024,12:06 AM,84,1,4,40,Card,Delivery,Garlic Bread,Appetizer,10,6,Bryn Charlwood,bcharlwood2b@sakura.ne.jp,181-792-8292
4239,10/24/2024,12:49 AM,26,9,4,28,Online,Takeaway,Chocolate Cake,Dessert,7,4,Tim Korejs,tkorejsp@hc360.com,549-990-9992
4243,3/22/2024,2:07 AM,73,3,1,7,Online,Dine-in,Spring Rolls,Appetizer,7,4,Timoteo Perrelli,tperrelli20@typepad.com,177-774-5741
4249,7/14/2023,8:39 PM,62,15,1,10,Cash,Delivery,Chocolate Milkshake,Beverage,10,6,Allyson Ventam,aventam1p@sfgate.com,721-388-9475
4261,11/15/2023,8:34 AM,34,15,5,50,Card,Dine-in,Chocolate Milkshake,Beverage,10,6,Dwight Dickons,ddickonsx@aboutads.info,493-181-0807
4262,7/11/2023,2:47 AM,19,3,3,21,Card,Delivery,Spring Rolls,Appetizer,7,4,Vidovik Khadir,vkhadiri@si.edu,563-462-1994
4266,5/5/2024,11:13 PM,66,3,4,28,Card,Takeaway,Spring Rolls,Appetizer,7,4,Cletis Itscowics,citscowics1t@nasa.gov,193-750-9969
4285,5/8/2024,6:14 PM,4,7,2,40,Online,Delivery,Spaghetti Carbonara,Main Course,20,14,Andra Boucher,aboucher3@skype.com,908-789-3689
4291,10/31/2024,4:10 AM,30,12,3,24,Card,Takeaway,Mango Smoothie,Beverage,8,4,Carolina Burner,cburnert@stanford.edu,280-893-8398
4293,2/27/2023,11:07 PM,87,8,5,75,Card,Takeaway,Vegetable Stir Fry,Main Course,15,8,Brianne Moehle,bmoehle2e@livejournal.com,835-372-2206
4301,1/22/2024,12:03 AM,16,6,2,32,Online,Delivery,Grilled Salmon,Main Course,16,9,Tann MacFarlane,tmacfarlanef@homestead.com,589-484-2297
4302,9/28/2023,12:29 PM,32,14,2,12,Online,Dine-in,Banana Smoothie,Beverage,6,3,Gabi Margram,gmargramv@tmall.com,397-883-4799
4309,3/20/2024,9:00 AM,34,6,4,64,Cash,Delivery,Grilled Salmon,Main Course,16,9,Dwight Dickons,ddickonsx@aboutads.info,493-181-0807
4310,1/24/2023,11:20 AM,79,15,2,20,Card,Delivery,Chocolate Milkshake,Beverage,10,6,Lennie Follin,lfollin26@w3.org,647-206-4256
4320,12/24/2024,6:11 PM,52,15,5,50,Card,Takeaway,Chocolate Milkshake,Beverage,10,6,Ardyce Pomery,apomery1f@skyrock.com,425-901-0338
4322,1/19/2023,5:37 PM,75,3,5,35,Online,Takeaway,Spring Rolls,Appetizer,7,4,Freedman Guitonneau,fguitonneau22@patch.com,126-146-3322
4323,7/17/2024,5:18 PM,51,15,1,10,Cash,Dine-in,Chocolate Milkshake,Beverage,10,6,Sinclare Antuk,santuk1e@umn.edu,880-427-8204
4332,12/24/2023,1:50 PM,20,8,3,45,Online,Takeaway,Vegetable Stir Fry,Main Course,15,8,Zelda Chater,zchaterj@ycombinator.com,656-451-7302
4337,9/5/2024,6:42 PM,69,11,1,10,Cash,Dine-in,Tiramisu,Dessert,10,6,Yolanthe Dumbreck,ydumbreck1w@bloomberg.com,184-485-0508
4339,2/25/2023,9:33 AM,38,12,5,40,Card,Delivery,Mango Smoothie,Beverage,8,4,Tabor Coulsen,tcoulsen11@pinterest.com,617-226-3542
4342,9/6/2024,12:04 PM,8,3,1,7,Online,Dine-in,Spring Rolls,Appetizer,7,4,Steffane Millins,smillins7@imageshack.us,307-614-1405
4344,7/17/2024,6:57 PM,94,4,5,75,Card,Takeaway,Margherita Pizza,Main Course,15,10,Haley Langdon,hlangdon2l@zdnet.com,311-710-1642
4346,3/19/2024,5:56 AM,43,12,2,16,Cash,Takeaway,Mango Smoothie,Beverage,8,4,Netti Kerwood,nkerwood16@instagram.com,695-359-4275
4347,7/19/2024,2:55 AM,40,15,5,50,Cash,Delivery,Chocolate Milkshake,Beverage,10,6,Darlene Abbs,dabbs13@spotify.com,725-645-6070
4351,11/18/2023,6:11 PM,6,6,2,32,Card,Delivery,Grilled Salmon,Main Course,16,9,Danni Domokos,ddomokos5@wufoo.com,106-169-6328
4357,3/22/2024,7:13 AM,18,10,3,24,Card,Takeaway,Cheesecake,Dessert,8,4,Butch Kobierzycki,bkobierzyckih@amazon.co.uk,784-691-3833
4359,12/25/2024,2:42 AM,48,5,2,24,Cash,Delivery,Chicken Burger,Main Course,12,7,Norrie Ilyin,nilyin1b@census.gov,628-952-0729
4361,12/21/2024,3:31 AM,39,10,2,16,Card,Takeaway,Cheesecake,Dessert,8,4,Gale Gisburne,ggisburne12@dion.ne.jp,513-438-1347
4364,12/20/2023,6:22 AM,58,15,3,30,Online,Dine-in,Chocolate Milkshake,Beverage,10,6,Leshia Bankhurst,lbankhurst1l@squarespace.com,686-896-5224
4365,10/3/2023,12:00 AM,59,10,1,8,Online,Dine-in,Cheesecake,Dessert,8,4,Florina Godbald,fgodbald1m@comcast.net,541-331-9338
4378,1/21/2023,1:12 AM,48,13,4,32,Cash,Takeaway,Apple Smoothie,Beverage,8,4,Norrie Ilyin,nilyin1b@census.gov,628-952-0729
4380,7/13/2023,7:27 PM,81,3,5,35,Cash,Dine-in,Spring Rolls,Appetizer,7,4,Dahlia Keyser,dkeyser28@edublogs.org,386-739-5165
4383,1/21/2023,10:00 AM,43,1,4,40,Online,Delivery,Garlic Bread,Appetizer,10,6,Netti Kerwood,nkerwood16@instagram.com,695-359-4275
4389,12/27/2024,2:33 PM,61,2,5,75,Cash,Takeaway,Bruschetta,Appetizer,15,7,Karon Conibere,kconibere1o@mashable.com,964-921-6801
4414,3/19/2024,4:22 AM,33,1,4,40,Cash,Delivery,Garlic Bread,Appetizer,10,6,Isabella Cereceres,icereceresw@jalbum.net,169-555-6383
4421,10/25/2024,3:40 AM,97,4,1,15,Online,Takeaway,Margherita Pizza,Main Course,15,10,Shane Ollenbuttel,sollenbuttel2o@bloomberg.com,149-337-0952
4437,10/24/2024,6:35 PM,83,1,3,30,Cash,Dine-in,Garlic Bread,Appetizer,10,6,Alva Mattecot,amattecot2a@dailymail.co.uk,375-293-1247
4441,9/27/2023,12:24 AM,8,7,2,40,Online,Takeaway,Spaghetti Carbonara,Main Course,20,14,Steffane Millins,smillins7@imageshack.us,307-614-1405
4447,5/26/2023,1:29 PM,21,3,3,21,Card,Delivery,Spring Rolls,Appetizer,7,4,Margarette Leile,mleilek@diigo.com,485-734-6385
4454,1/19/2023,4:08 PM,63,15,2,20,Card,Delivery,Chocolate Milkshake,Beverage,10,6,Myrta Doble,mdoble1q@theglobeandmail.com,930-251-4907
4472,12/21/2024,3:05 AM,92,12,1,8,Card,Takeaway,Mango Smoothie,Beverage,8,4,Tresa Goare,tgoare2j@sciencedaily.com,378-545-5623
4491,5/26/2023,2:47 PM,57,6,5,80,Card,Dine-in,Grilled Salmon,Main Course,16,9,Olivie Saunper,osaunper1k@surveymonkey.com,583-463-4116
4493,11/21/2023,12:44 AM,72,9,3,21,Card,Takeaway,Chocolate Cake,Dessert,7,4,Joana Ollis,jollis1z@wufoo.com,239-427-4516
4497,11/18/2023,4:17 AM,39,8,5,75,Cash,Delivery,Vegetable Stir Fry,Main Course,15,8,Gale Gisburne,ggisburne12@dion.ne.jp,513-438-1347
4498,2/20/2023,11:33 PM,37,10,2,16,Card,Takeaway,Cheesecake,Dessert,8,4,Trevar Cobby,tcobby10@examiner.com,160-918-7308
4499,7/18/2024,10:10 PM,28,15,2,20,Card,Dine-in,Chocolate Milkshake,Beverage,10,6,Moore Stutter,mstutterr@w3.org,972-346-7038
4503,1/24/2023,10:54 AM,91,10,3,24,Online,Delivery,Cheesecake,Dessert,8,4,Che Attenborrow,cattenborrow2i@infoseek.co.jp,705-562-6482
4523,12/24/2023,12:30 AM,81,15,2,20,Cash,Dine-in,Chocolate Milkshake,Beverage,10,6,Dahlia Keyser,dkeyser28@edublogs.org,386-739-5165
4529,12/25/2024,3:47 PM,6,12,4,32,Cash,Dine-in,Mango Smoothie,Beverage,8,4,Danni Domokos,ddomokos5@wufoo.com,106-169-6328
4530,5/29/2023,11:05 AM,39,9,3,21,Online,Dine-in,Chocolate Cake,Dessert,7,4,Gale Gisburne,ggisburne12@dion.ne.jp,513-438-1347
4535,12/21/2023,7:59 AM,38,1,4,40,Cash,Delivery,Garlic Bread,Appetizer,10,6,Tabor Coulsen,tcoulsen11@pinterest.com,617-226-3542
4539,11/14/2023,2:41 AM,31,10,1,8,Online,Delivery,Cheesecake,Dessert,8,4,Vanessa Swatheridge,vswatheridgeu@yellowbook.com,502-156-7557
4561,5/28/2023,7:43 PM,57,9,2,14,Card,Delivery,Chocolate Cake,Dessert,7,4,Olivie Saunper,osaunper1k@surveymonkey.com,583-463-4116
4569,10/2/2023,11:43 PM,3,1,3,30,Online,Dine-in,Garlic Bread,Appetizer,10,6,Rosalind Kield,rkield2@nyu.edu,917-741-6998
4576,5/25/2023,4:40 AM,99,9,5,35,Online,Takeaway,Chocolate Cake,Dessert,7,4,Carlin Dearlove,cdearlove2q@yellowbook.com,479-399-2856
4577,11/21/2023,6:20 AM,81,8,2,30,Cash,Dine-in,Vegetable Stir Fry,Main Course,15,8,Dahlia Keyser,dkeyser28@edublogs.org,386-739-5165
4587,11/20/2023,4:32 PM,95,2,3,45,Online,Delivery,Bruschetta,Appetizer,15,7,Brandtr Bissex,bbissex2m@networkadvertising.org,139-943-4100
4601,12/23/2023,2:25 PM,97,12,1,8,Cash,Delivery,Mango Smoothie,Beverage,8,4,Shane Ollenbuttel,sollenbuttel2o@bloomberg.com,149-337-0952
4605,1/24/2024,1:45 AM,3,15,2,20,Card,Delivery,Chocolate Milkshake,Beverage,10,6,Rosalind Kield,rkield2@nyu.edu,917-741-6998
4608,1/22/2024,2:08 PM,100,14,5,30,Card,Takeaway,Banana Smoothie,Beverage,6,3,Orly Engelmann,oengelmann2r@xinhuanet.com,538-703-9672
4628,5/6/2024,4:52 PM,48,14,2,12,Cash,Dine-in,Banana Smoothie,Beverage,6,3,Norrie Ilyin,nilyin1b@census.gov,628-952-0729
4633,12/21/2024,7:00 AM,8,6,1,16,Online,Dine-in,Grilled Salmon,Main Course,16,9,Steffane Millins,smillins7@imageshack.us,307-614-1405
4643,9/11/2024,1:43 AM,53,4,5,75,Cash,Dine-in,Margherita Pizza,Main Course,15,10,Howard Withrop,hwithrop1g@4shared.com,783-281-8942
4660,7/15/2024,2:18 AM,39,1,2,20,Online,Dine-in,Garlic Bread,Appetizer,10,6,Gale Gisburne,ggisburne12@dion.ne.jp,513-438-1347
4661,9/9/2024,10:25 PM,4,10,2,16,Card,Dine-in,Cheesecake,Dessert,8,4,Andra Boucher,aboucher3@skype.com,908-789-3689
4662,7/16/2024,12:13 PM,82,13,2,16,Cash,Dine-in,Apple Smoothie,Beverage,8,4,Iver Sherrett,isherrett29@studiopress.com,501-369-7913
4670,7/16/2024,8:14 AM,86,15,5,50,Card,Takeaway,Chocolate Milkshake,Beverage,10,6,Micki Innis,minnis2d@stanford.edu,513-601-8076
4675,1/22/2024,5:38 AM,45,5,3,36,Cash,Takeaway,Chicken Burger,Main Course,12,7,Cami Cadlock,ccadlock18@unc.edu,512-815-5087
4677,5/5/2024,9:10 AM,73,3,5,35,Online,Delivery,Spring Rolls,Appetizer,7,4,Timoteo Perrelli,tperrelli20@typepad.com,177-774-5741
4679,12/27/2023,10:16 AM,36,2,2,30,Card,Dine-in,Bruschetta,Appetizer,15,7,Neron Cotterell,ncotterellz@cnn.com,601-860-4976
4682,1/21/2023,8:37 PM,65,4,4,60,Online,Dine-in,Margherita Pizza,Main Course,15,10,Kamilah Stedmond,kstedmond1s@soup.io,216-375-4907
4683,5/25/2023,8:29 PM,32,15,5,50,Online,Dine-in,Chocolate Milkshake,Beverage,10,6,Gabi Margram,gmargramv@tmall.com,397-883-4799
4686,2/26/2023,6:18 PM,61,8,2,30,Card,Dine-in,Vegetable Stir Fry,Main Course,15,8,Karon Conibere,kconibere1o@mashable.com,964-921-6801
4687,1/25/2024,9:08 AM,95,5,1,12,Cash,Delivery,Chicken Burger,Main Course,12,7,Brandtr Bissex,bbissex2m@networkadvertising.org,139-943-4100
4691,1/18/2023,12:11 AM,70,10,1,8,Cash,Dine-in,Cheesecake,Dessert,8,4,Cad Jeves,cjeves1x@freewebs.com,668-140-9665
4705,1/18/2023,4:34 PM,70,2,2,30,Card,Takeaway,Bruschetta,Appetizer,15,7,Cad Jeves,cjeves1x@freewebs.com,668-140-9665
4707,7/15/2024,2:53 PM,99,1,2,20,Cash,Dine-in,Garlic Bread,Appetizer,10,6,Carlin Dearlove,cdearlove2q@yellowbook.com,479-399-2856
4709,7/14/2023,7:17 PM,85,11,2,20,Cash,Dine-in,Tiramisu,Dessert,10,6,Augusta Inglesfield,ainglesfield2c@lulu.com,905-424-7165
4710,7/21/2024,7:42 AM,48,14,2,12,Online,Delivery,Banana Smoothie,Beverage,6,3,Norrie Ilyin,nilyin1b@census.gov,628-952-0729
4719,7/13/2023,4:38 AM,29,3,1,7,Online,Takeaway,Spring Rolls,Appetizer,7,4,Berny Smurfitt,bsmurfitts@ebay.co.uk,106-973-2757
4722,7/15/2024,1:30 PM,93,11,3,30,Cash,Takeaway,Tiramisu,Dessert,10,6,Zora Hanburry,zhanburry2k@msu.edu,999-615-4136
4727,12/22/2024,9:33 PM,90,14,2,12,Card,Takeaway,Banana Smoothie,Beverage,6,3,Priscilla Dundredge,pdundredge2h@hc360.com,465-435-0228
4756,3/25/2024,8:42 AM,82,8,5,75,Online,Delivery,Vegetable Stir Fry,Main Course,15,8,Iver Sherrett,isherrett29@studiopress.com,501-369-7913
4757,2/22/2023,1:39 AM,61,6,3,48,Cash,Takeaway,Grilled Salmon,Main Course,16,9,Karon Conibere,kconibere1o@mashable.com,964-921-6801
4758,10/30/2024,2:26 PM,57,8,4,60,Cash,Delivery,Vegetable Stir Fry,Main Course,15,8,Olivie Saunper,osaunper1k@surveymonkey.com,583-463-4116
4765,9/29/2023,12:10 PM,43,15,1,10,Cash,Dine-in,Chocolate Milkshake,Beverage,10,6,Netti Kerwood,nkerwood16@instagram.com,695-359-4275
4772,7/18/2024,3:45 PM,13,1,2,20,Cash,Takeaway,Garlic Bread,Appetizer,10,6,Riley Kebbell,rkebbellc@umn.edu,903-382-8460
4776,10/3/2023,2:46 PM,36,7,5,100,Online,Delivery,Spaghetti Carbonara,Main Course,20,14,Neron Cotterell,ncotterellz@cnn.com,601-860-4976
4794,7/17/2024,2:22 PM,72,7,2,40,Cash,Delivery,Spaghetti Carbonara,Main Course,20,14,Joana Ollis,jollis1z@wufoo.com,239-427-4516
4797,5/6/2024,7:22 AM,16,3,3,21,Card,Takeaway,Spring Rolls,Appetizer,7,4,Tann MacFarlane,tmacfarlanef@homestead.com,589-484-2297
4805,3/23/2024,6:57 AM,88,4,1,15,Online,Delivery,Margherita Pizza,Main Course,15,10,Gothart Shave,gshave2f@ow.ly,768-461-5329
4812,1/24/2024,7:36 PM,66,15,2,20,Card,Dine-in,Chocolate Milkshake,Beverage,10,6,Cletis Itscowics,citscowics1t@nasa.gov,193-750-9969
4814,11/16/2023,4:58 AM,47,1,3,30,Cash,Takeaway,Garlic Bread,Appetizer,10,6,Hillel Risson,hrisson1a@whitehouse.gov,880-382-2134
4819,5/3/2024,7:41 AM,81,8,1,15,Cash,Takeaway,Vegetable Stir Fry,Main Course,15,8,Dahlia Keyser,dkeyser28@edublogs.org,386-739-5165
4836,3/22/2024,8:24 AM,26,9,5,35,Online,Takeaway,Chocolate Cake,Dessert,7,4,Tim Korejs,tkorejsp@hc360.com,549-990-9992
4837,10/24/2024,10:25 PM,40,13,5,40,Card,Takeaway,Apple Smoothie,Beverage,8,4,Darlene Abbs,dabbs13@spotify.com,725-645-6070
4839,10/30/2024,1:53 PM,11,10,4,32,Online,Delivery,Cheesecake,Dessert,8,4,Betty Barford,bbarforda@biglobe.ne.jp,961-278-9663
4848,1/20/2023,5:11 PM,52,3,3,21,Cash,Dine-in,Spring Rolls,Appetizer,7,4,Ardyce Pomery,apomery1f@skyrock.com,425-901-0338
4852,11/19/2023,2:46 PM,54,5,2,24,Card,Takeaway,Chicken Burger,Main Course,12,7,Veronike Westell,vwestell1h@hexun.com,494-671-1136
4853,9/29/2023,12:54 PM,96,5,5,60,Cash,Takeaway,Chicken Burger,Main Course,12,7,Andrej McGinty,amcginty2n@blogger.com,942-430-2232
4861,5/7/2024,5:38 AM,93,4,4,60,Card,Delivery,Margherita Pizza,Main Course,15,10,Zora Hanburry,zhanburry2k@msu.edu,999-615-4136
4862,10/30/2024,12:24 PM,49,15,3,30,Cash,Takeaway,Chocolate Milkshake,Beverage,10,6,Percival Leonard,pleonard1c@google.es,185-509-1815
4866,10/29/2024,7:28 PM,7,15,2,20,Cash,Takeaway,Chocolate Milkshake,Beverage,10,6,Jennie Hannigane,jhannigane6@godaddy.com,517-761-8565
4869,5/24/2023,8:46 AM,6,12,4,32,Card,Dine-in,Mango Smoothie,Beverage,8,4,Danni Domokos,ddomokos5@wufoo.com,106-169-6328
4879,12/23/2023,2:39 PM,61,3,2,14,Card,Dine-in,Spring Rolls,Appetizer,7,4,Karon Conibere,kconibere1o@mashable.com,964-921-6801
4883,12/26/2023,3:44 AM,28,8,2,30,Card,Delivery,Vegetable Stir Fry,Main Course,15,8,Moore Stutter,mstutterr@w3.org,972-346-7038
4898,2/22/2023,11:59 AM,36,6,2,32,Online,Delivery,Grilled Salmon,Main Course,16,9,Neron Cotterell,ncotterellz@cnn.com,601-860-4976
4902,12/25/2024,10:50 PM,92,6,1,16,Card,Dine-in,Grilled Salmon,Main Course,16,9,Tresa Goare,tgoare2j@sciencedaily.com,378-545-5623
4914,9/5/2024,11:08 AM,14,3,4,28,Online,Delivery,Spring Rolls,Appetizer,7,4,Madelyn McOnie,mmconied@whitehouse.gov,561-238-7281
4917,12/20/2023,2:26 PM,23,3,5,35,Online,Takeaway,Spring Rolls,Appetizer,7,4,Annabela Lavielle,alaviellem@smugmug.com,394-600-7861
4935,12/25/2023,6:23 PM,68,7,2,40,Cash,Dine-in,Spaghetti Carbonara,Main Course,20,14,Talia Scullin,tscullin1v@bravesites.com,590-310-1484
4942,9/10/2024,12:47 PM,47,9,1,7,Card,Delivery,Chocolate Cake,Dessert,7,4,Hillel Risson,hrisson1a@whitehouse.gov,880-382-2134
4946,10/2/2023,4:25 PM,100,14,5,30,Card,Dine-in,Banana Smoothie,Beverage,6,3,Orly Engelmann,oengelmann2r@xinhuanet.com,538-703-9672
4949,3/23/2024,5:17 AM,91,6,1,16,Online,Delivery,Grilled Salmon,Main Course,16,9,Che Attenborrow,cattenborrow2i@infoseek.co.jp,705-562-6482
4952,12/22/2024,10:38 PM,81,15,1,10,Card,Delivery,Chocolate Milkshake,Beverage,10,6,Dahlia Keyser,dkeyser28@edublogs.org,386-739-5165
4954,1/25/2024,10:26 AM,12,5,5,60,Online,Takeaway,Chicken Burger,Main Course,12,7,Rupert Boxall,rboxallb@bravesites.com,938-102-7849
4970,12/25/2024,8:51 PM,84,4,3,45,Online,Takeaway,Margherita Pizza,Main Course,15,10,Bryn Charlwood,bcharlwood2b@sakura.ne.jp,181-792-8292
4971,7/10/2023,1:31 PM,8,15,5,50,Cash,Takeaway,Chocolate Milkshake,Beverage,10,6,Steffane Millins,smillins7@imageshack.us,307-614-1405
4984,7/15/2024,9:12 AM,33,8,5,75,Online,Takeaway,Vegetable Stir Fry,Main Course,15,8,Isabella Cereceres,icereceresw@jalbum.net,169-555-6383
5000,12/22/2023,10:34 AM,15,12,1,8,Cash,Takeaway,Mango Smoothie,Beverage,8,4,Beret Wotherspoon,bwotherspoone@xing.com,218-248-2040
5009,5/6/2024,11:19 AM,87,5,5,60,Cash,Takeaway,Chicken Burger,Main Course,12,7,Brianne Moehle,bmoehle2e@livejournal.com,835-372-2206
5015,3/24/2024,12:56 AM,80,4,5,75,Cash,Delivery,Margherita Pizza,Main Course,15,10,Prinz Strapp,pstrapp27@sourceforge.net,502-659-4665
5023,11/19/2023,11:00 AM,22,4,2,30,Online,Delivery,Margherita Pizza,Main Course,15,10,Correy Josiah,cjosiahl@usda.gov,104-295-2452
5025,9/30/2023,4:48 PM,45,10,2,16,Online,Dine-in,Cheesecake,Dessert,8,4,Cami Cadlock,ccadlock18@unc.edu,512-815-5087
5036,10/24/2024,4:55 PM,76,14,2,12,Online,Dine-in,Banana Smoothie,Beverage,6,3,Shanon Arrington,sarrington23@addtoany.com,921-277-5012
5042,12/26/2023,4:43 AM,56,7,5,100,Card,Takeaway,Spaghetti Carbonara,Main Course,20,14,Vittoria Horbart,vhorbart1j@guardian.co.uk,235-285-7340
5054,7/14/2023,3:29 PM,21,8,3,45,Card,Delivery,Vegetable Stir Fry,Main Course,15,8,Margarette Leile,mleilek@diigo.com,485-734-6385
5055,10/3/2023,6:31 PM,62,2,4,60,Online,Delivery,Bruschetta,Appetizer,15,7,Allyson Ventam,aventam1p@sfgate.com,721-388-9475
5070,10/27/2024,9:38 PM,85,9,3,21,Online,Delivery,Chocolate Cake,Dessert,7,4,Augusta Inglesfield,ainglesfield2c@lulu.com,905-424-7165
5072,1/20/2024,10:11 PM,63,10,2,16,Cash,Delivery,Cheesecake,Dessert,8,4,Myrta Doble,mdoble1q@theglobeandmail.com,930-251-4907
5085,10/26/2024,4:44 PM,100,4,2,30,Online,Dine-in,Margherita Pizza,Main Course,15,10,Orly Engelmann,oengelmann2r@xinhuanet.com,538-703-9672
5086,12/25/2023,9:52 AM,1,1,2,20,Card,Dine-in,Garlic Bread,Appetizer,10,6,Lynea Cohalan,lcohalan0@mtv.com,543-211-8741
5094,1/24/2023,3:08 AM,31,10,4,32,Cash,Takeaway,Cheesecake,Dessert,8,4,Vanessa Swatheridge,vswatheridgeu@yellowbook.com,502-156-7557
5099,10/4/2023,3:54 PM,23,3,5,35,Card,Delivery,Spring Rolls,Appetizer,7,4,Annabela Lavielle,alaviellem@smugmug.com,394-600-7861
5103,3/20/2024,6:52 AM,69,4,5,75,Cash,Dine-in,Margherita Pizza,Main Course,15,10,Yolanthe Dumbreck,ydumbreck1w@bloomberg.com,184-485-0508
5104,12/23/2023,5:27 PM,74,11,2,20,Online,Delivery,Tiramisu,Dessert,10,6,Anthiathia Servant,aservant21@state.gov,623-589-7032
5117,12/24/2024,1:33 PM,21,9,3,21,Cash,Takeaway,Chocolate Cake,Dessert,7,4,Margarette Leile,mleilek@diigo.com,485-734-6385
5129,1/23/2024,2:41 PM,55,15,2,20,Card,Delivery,Chocolate Milkshake,Beverage,10,6,Aurora Trulocke,atrulocke1i@sbwire.com,767-365-6918
5134,9/4/2024,7:37 PM,42,8,4,60,Cash,Delivery,Vegetable Stir Fry,Main Course,15,8,Giffie Di Boldi,gdi15@furl.net,829-343-2360
5136,5/30/2023,11:33 PM,97,14,3,18,Card,Takeaway,Banana Smoothie,Beverage,6,3,Shane Ollenbuttel,sollenbuttel2o@bloomberg.com,149-337-0952
5137,1/26/2024,8:55 AM,6,10,1,8,Online,Delivery,Cheesecake,Dessert,8,4,Danni Domokos,ddomokos5@wufoo.com,106-169-6328
5148,7/9/2023,1:17 AM,40,2,4,60,Online,Delivery,Bruschetta,Appetizer,15,7,Darlene Abbs,dabbs13@spotify.com,725-645-6070
5161,7/22/2024,4:20 PM,19,7,2,40,Online,Dine-in,Spaghetti Carbonara,Main Course,20,14,Vidovik Khadir,vkhadiri@si.edu,563-462-1994
5162,7/10/2023,1:21 PM,10,3,4,28,Online,Dine-in,Spring Rolls,Appetizer,7,4,Brittan Foston,bfoston9@soundcloud.com,123-471-6364
5167,7/21/2024,8:36 PM,14,12,5,40,Online,Takeaway,Mango Smoothie,Beverage,8,4,Madelyn McOnie,mmconied@whitehouse.gov,561-238-7281
5170,10/4/2023,5:51 PM,13,1,5,50,Card,Delivery,Garlic Bread,Appetizer,10,6,Riley Kebbell,rkebbellc@umn.edu,903-382-8460
5173,1/18/2023,5:38 PM,74,12,1,8,Online,Dine-in,Mango Smoothie,Beverage,8,4,Anthiathia Servant,aservant21@state.gov,623-589-7032
5185,2/24/2023,5:19 AM,6,11,2,20,Cash,Delivery,Tiramisu,Dessert,10,6,Danni Domokos,ddomokos5@wufoo.com,106-169-6328
5188,3/19/2024,11:12 AM,63,15,2,20,Card,Delivery,Chocolate Milkshake,Beverage,10,6,Myrta Doble,mdoble1q@theglobeandmail.com,930-251-4907
5191,2/23/2023,10:24 AM,68,1,2,20,Online,Dine-in,Garlic Bread,Appetizer,10,6,Talia Scullin,tscullin1v@bravesites.com,590-310-1484
5201,9/10/2024,5:28 PM,9,15,1,10,Card,Dine-in,Chocolate Milkshake,Beverage,10,6,Janot Kittle,jkittle8@slashdot.org,627-446-5586
5202,5/7/2024,12:50 AM,35,7,5,100,Online,Delivery,Spaghetti Carbonara,Main Course,20,14,Natalie O'Nolan,nonolany@harvard.edu,538-822-1192
5205,7/15/2024,6:07 PM,37,4,4,60,Online,Takeaway,Margherita Pizza,Main Course,15,10,Trevar Cobby,tcobby10@examiner.com,160-918-7308
